epoch,iteration,model_best_val_score,model_loss,model_val_score,step,train_dataset_size,val_dataset_size
37.0,0.0,4.647895366360899e-07,-67.4471664428711,1.788085137377493e-05,38,4000.0,1000.0
38.0,0.0,4.4890467165714654e-07,-65.32970595359802,7.459710104740225e-06,39,4000.0,1000.0
39.0,0.0,4.024232964638941e-07,-67.42370271682739,3.3010692277457565e-06,40,4000.0,1000.0
40.0,0.0,3.7908185390733706e-07,-68.17010354995728,2.0768145986949094e-05,41,4000.0,1000.0
41.0,0.0,2.9719669214500755e-07,-67.10400056838989,4.830265879718354e-06,42,4000.0,1000.0
42.0,0.0,2.536567649258359e-07,-67.94589900970459,3.313064371468499e-05,43,4000.0,1000.0
43.0,0.0,2.536567649258359e-07,-67.65160417556763,2.6290085770597216e-06,44,4000.0,1000.0
44.0,0.0,2.536567649258359e-07,-64.22837996482849,3.34363394358661e-05,45,4000.0,1000.0
45.0,0.0,2.536567649258359e-07,-62.75836706161499,1.533945214760024e-05,46,4000.0,1000.0
46.0,0.0,2.507588021671836e-07,-67.24909162521362,4.45996693088091e-06,47,4000.0,1000.0
47.0,0.0,2.454193861467502e-07,-68.5772213935852,1.5370793562397012e-06,48,4000.0,1000.0
48.0,0.0,2.3710167340595945e-07,-68.14957761764526,1.444274744244467e-06,49,4000.0,1000.0
49.0,0.0,2.1361358903959626e-07,-68.69134902954102,1.2557815125546767e-06,50,4000.0,1000.0
50.0,0.0,1.9535626449851407e-07,-68.24216604232788,5.385486474551726e-06,51,4000.0,1000.0
51.0,0.0,1.5273067788257322e-07,-67.98197793960571,4.73990075988695e-06,52,4000.0,1000.0
52.0,0.0,1.5073183590175177e-07,-68.68232154846191,1.502146915299818e-05,53,4000.0,1000.0
53.0,0.0,1.5073183590175177e-07,-64.12144231796265,1.2835696907131933e-05,54,4000.0,1000.0
54.0,0.0,1.5073183590175177e-07,-66.68503046035767,2.1707575797336176e-05,55,4000.0,1000.0
55.0,0.0,1.393063513432935e-07,-65.26463079452515,1.238977347384207e-05,56,4000.0,1000.0
56.0,0.0,1.393063513432935e-07,-68.47832536697388,2.1902394564676797e-06,57,4000.0,1000.0
57.0,0.0,1.3659752085004584e-07,-67.80026435852051,1.3622946426039562e-05,58,4000.0,1000.0
58.0,0.0,1.3659752085004584e-07,-65.05739712715149,1.2312253602431156e-05,59,4000.0,1000.0
59.0,0.0,1.3153781708297174e-07,-68.2667350769043,2.896280193454004e-06,60,4000.0,1000.0
60.0,0.0,1.3130011211615056e-07,-68.98103284835815,6.288590270742134e-07,61,4000.0,1000.0
61.0,0.0,1.1935007648844476e-07,-68.5399718284607,2.6734503990155645e-05,62,4000.0,1000.0
62.0,0.0,1.1375593089724134e-07,-67.27308750152588,4.364494998299051e-06,63,4000.0,1000.0
63.0,0.0,1.055359035717629e-07,-67.65527248382568,3.841185844066786e-06,64,4000.0,1000.0
64.0,0.0,1.055359035717629e-07,-67.86358118057251,7.858814569772221e-06,65,4000.0,1000.0
65.0,0.0,1.055359035717629e-07,-66.87728452682495,2.4934877728810534e-05,66,4000.0,1000.0
66.0,0.0,1.0110151293929448e-07,-68.02861404418945,3.111874548267224e-06,67,4000.0,1000.0
67.0,0.0,1.0110151293929448e-07,-68.81470441818237,1.161774889624212e-05,68,4000.0,1000.0
68.0,0.0,1.0110151293929448e-07,-67.54832029342651,1.131801946030464e-05,69,4000.0,1000.0
69.0,0.0,1.0110151293929448e-07,-68.17198514938354,1.566721380186209e-06,70,4000.0,1000.0
70.0,0.0,1.0110151293929448e-07,-67.78613233566284,1.2310827514738776e-05,71,4000.0,1000.0
71.0,0.0,1.0110151293929448e-07,-67.6389741897583,3.21567608807527e-06,72,4000.0,1000.0
0.0,0.0,0.13423775136470795,-1.9919413551688194,0.13423775136470795,73,4000.0,1000.0
1.0,0.0,0.023949218913912773,-8.437647014856339,0.023949218913912773,74,4000.0,1000.0
2.0,0.0,0.00519521301612258,-18.697774469852448,0.00519521301612258,75,4000.0,1000.0
3.0,0.0,0.0012787000741809607,-28.014406204223633,0.0014258821029216051,76,4000.0,1000.0
4.0,0.0,0.0007892625872045755,-35.81735646724701,0.0008844449184834957,77,4000.0,1000.0
5.0,0.0,0.00031513808062300086,-42.63661026954651,0.0004918336635455489,78,4000.0,1000.0
6.0,0.0,0.00023951716138981283,-45.22697639465332,0.0003721663961187005,79,4000.0,1000.0
7.0,0.0,0.00020326414960436523,-45.42256450653076,0.00041791918920353055,80,4000.0,1000.0
8.0,0.0,0.00015877600526437163,-44.32468128204346,0.00034628517460078,81,4000.0,1000.0
9.0,0.0,0.0001470266142860055,-45.991557598114014,0.00035177511745132506,82,4000.0,1000.0
10.0,0.0,6.160041084513068e-05,-48.91337847709656,8.75199621077627e-05,83,4000.0,1000.0
11.0,0.0,4.2093532101716846e-05,-49.57848811149597,0.00011449938028817996,84,4000.0,1000.0
12.0,0.0,3.950877726310864e-05,-47.02993845939636,0.00023949725436978042,85,4000.0,1000.0
13.0,0.0,2.7540227165445685e-05,-51.383323192596436,7.37143200240098e-05,86,4000.0,1000.0
14.0,0.0,1.9269686163170263e-05,-50.72198164463043,0.00014601295697502792,87,4000.0,1000.0
15.0,0.0,1.710084870865103e-05,-49.178325176239014,0.00021080470469314605,88,4000.0,1000.0
16.0,0.0,1.503026214777492e-05,-53.633081912994385,6.019910506438464e-05,89,4000.0,1000.0
17.0,0.0,1.2708628673863132e-05,-51.832887172698975,4.64502809336409e-05,90,4000.0,1000.0
18.0,0.0,8.35801984067075e-06,-58.25471353530884,1.553945548948832e-05,91,4000.0,1000.0
19.0,0.0,4.72647570859408e-06,-55.981722354888916,2.4110411686706357e-05,92,4000.0,1000.0
20.0,0.0,3.460066182014998e-06,-54.03826355934143,7.702722359681502e-05,93,4000.0,1000.0
21.0,0.0,3.460066182014998e-06,-57.029289960861206,7.409956742776558e-05,94,4000.0,1000.0
22.0,0.0,3.2034236028266605e-06,-58.24404287338257,2.135595968866255e-05,95,4000.0,1000.0
23.0,0.0,2.5842748527793447e-06,-62.996511936187744,3.0895382224116474e-05,96,4000.0,1000.0
24.0,0.0,2.194686658185674e-06,-60.8644757270813,0.00011369052663212642,97,4000.0,1000.0
25.0,0.0,1.93183109331585e-06,-60.57032012939453,5.5879998399177566e-05,98,4000.0,1000.0
26.0,0.0,1.605442434993165e-06,-64.13963508605957,1.0404700333310757e-05,99,4000.0,1000.0
27.0,0.0,1.3562242884290754e-06,-62.38989543914795,1.2321240319579374e-05,100,4000.0,1000.0
28.0,0.0,1.11349766029889e-06,-57.5179283618927,0.00014923859271220863,101,4000.0,1000.0
29.0,0.0,9.569024541633553e-07,-62.26632022857666,1.91408416867489e-05,102,4000.0,1000.0
30.0,0.0,9.171264423457615e-07,-62.28469157218933,1.4708978596900124e-05,103,4000.0,1000.0
31.0,0.0,8.366672545889742e-07,-65.93979454040527,2.2429312593885697e-06,104,4000.0,1000.0
32.0,0.0,7.473017262782378e-07,-62.931612491607666,6.707639840897173e-05,105,4000.0,1000.0
33.0,0.0,6.227585345186526e-07,-65.48730778694153,3.343776370456908e-06,106,4000.0,1000.0
34.0,0.0,5.918975034546747e-07,-67.61019086837769,1.9595047433540458e-06,107,4000.0,1000.0
35.0,0.0,5.734591468353756e-07,-66.18411827087402,9.252329618902877e-06,108,4000.0,1000.0
36.0,0.0,4.646066713576147e-07,-66.23270654678345,5.362941919884179e-06,109,4000.0,1000.0
37.0,0.0,4.4389884124029777e-07,-67.59485244750977,2.6353651264798827e-05,110,4000.0,1000.0
38.0,0.0,4.260050729953946e-07,-65.63950872421265,1.3331780792213976e-05,111,4000.0,1000.0
39.0,0.0,3.8534923874067317e-07,-66.75640869140625,6.476660200860351e-05,112,4000.0,1000.0
40.0,0.0,3.813771911609365e-07,-65.58357882499695,8.536544555681758e-06,113,4000.0,1000.0
41.0,0.0,3.813771911609365e-07,-67.32106161117554,4.866300514549948e-06,114,4000.0,1000.0
42.0,0.0,3.669639454528806e-07,-64.27110719680786,2.1816113076056354e-05,115,4000.0,1000.0
43.0,0.0,3.518212849940028e-07,-66.76133823394775,1.1403573807911016e-05,116,4000.0,1000.0
44.0,0.0,3.4135558735215454e-07,-67.32735633850098,3.073076004511677e-05,117,4000.0,1000.0
45.0,0.0,3.2664414106875483e-07,-66.97802305221558,4.197519228910096e-05,118,4000.0,1000.0
46.0,0.0,3.1513263820670545e-07,-66.66799354553223,1.2833277651225217e-05,119,4000.0,1000.0
47.0,0.0,2.9081576258249697e-07,-67.15229225158691,5.770934876636602e-06,120,4000.0,1000.0
48.0,0.0,2.6805312813849014e-07,-68.5516357421875,9.249213690054603e-06,121,4000.0,1000.0
49.0,0.0,2.423404339424451e-07,-67.26616477966309,7.863533028285019e-06,122,4000.0,1000.0
50.0,0.0,2.0225549235419749e-07,-66.43992233276367,2.3833204977563582e-05,123,4000.0,1000.0
51.0,0.0,2.0225549235419749e-07,-67.55592775344849,1.6624719137325883e-05,124,4000.0,1000.0
52.0,0.0,2.0225549235419749e-07,-65.33029413223267,9.077312824956607e-06,125,4000.0,1000.0
53.0,0.0,2.0225549235419749e-07,-68.50462818145752,1.7952673943000264e-06,126,4000.0,1000.0
54.0,0.0,1.8690668923682097e-07,-68.33051872253418,2.008427145483438e-05,127,4000.0,1000.0
55.0,0.0,1.8690668923682097e-07,-66.71294641494751,2.2957061446504667e-05,128,4000.0,1000.0
56.0,0.0,1.734363337391187e-07,-67.2231035232544,1.4125241250440013e-05,129,4000.0,1000.0
57.0,0.0,1.722327738207241e-07,-68.33121061325073,1.4436612900681212e-06,130,4000.0,1000.0
58.0,0.0,1.6882047759736452e-07,-69.01786041259766,1.1594006537052337e-06,131,4000.0,1000.0
59.0,0.0,1.6419463122474554e-07,-67.08226585388184,6.9628754317818675e-06,132,4000.0,1000.0
60.0,0.0,1.6419463122474554e-07,-66.75574350357056,1.0405849934613798e-05,133,4000.0,1000.0
61.0,0.0,1.6419463122474554e-07,-67.4915599822998,1.2057487765559927e-05,134,4000.0,1000.0
62.0,0.0,1.6419463122474554e-07,-67.05459880828857,7.615549748152262e-06,135,4000.0,1000.0
63.0,0.0,1.6419463122474554e-07,-68.42134857177734,8.923459972720593e-06,136,4000.0,1000.0
64.0,0.0,1.596494882960542e-07,-67.68130826950073,3.546047310010181e-06,137,4000.0,1000.0
65.0,0.0,1.596494882960542e-07,-68.2283992767334,3.6118335628998466e-06,138,4000.0,1000.0
66.0,0.0,1.596494882960542e-07,-66.42489647865295,2.213608422607649e-05,139,4000.0,1000.0
67.0,0.0,1.596494882960542e-07,-67.49707698822021,2.3729227905278094e-05,140,4000.0,1000.0
68.0,0.0,1.596494882960542e-07,-66.76294755935669,1.386159874527948e-05,141,4000.0,1000.0
69.0,0.0,1.596494882960542e-07,-68.41722536087036,7.688417099416256e-06,142,4000.0,1000.0
0.0,1.0,3.073828793276334e-06,-64.28086829185486,1.5582405467284843e-05,143,4000.0,1000.0
1.0,1.0,1.9691897250595503e-06,-68.09341382980347,3.0332626010931563e-06,144,4000.0,1000.0
2.0,1.0,7.056485742396035e-07,-68.95812606811523,8.39147844544641e-07,145,4000.0,1000.0
3.0,1.0,4.6779933882135083e-07,-69.15373992919922,5.527955408979324e-07,146,4000.0,1000.0
4.0,1.0,2.3846686758588476e-07,-69.05149269104004,9.014285751618445e-06,147,4000.0,1000.0
5.0,1.0,2.3846686758588476e-07,-66.14799690246582,1.4486614418274257e-05,148,4000.0,1000.0
6.0,1.0,2.3215365274609212e-07,-66.29308319091797,1.994545164052397e-05,149,4000.0,1000.0
7.0,1.0,2.3215365274609212e-07,-66.83624744415283,4.831404112337623e-06,150,4000.0,1000.0
8.0,1.0,1.8114961619630776e-07,-67.24989700317383,4.487146725296043e-06,151,4000.0,1000.0
9.0,1.0,1.6718873041554616e-07,-68.3908486366272,1.2325854186201468e-05,152,4000.0,1000.0
10.0,1.0,1.5758874383209331e-07,-67.42842960357666,8.35980517877033e-06,153,4000.0,1000.0
11.0,1.0,1.5474003589588392e-07,-68.0832142829895,5.5661525948380586e-06,154,4000.0,1000.0
12.0,1.0,1.5464993907698954e-07,-68.79822874069214,9.453636948819621e-07,155,4000.0,1000.0
13.0,1.0,1.4077741639084707e-07,-69.16416215896606,1.458163410461566e-06,156,4000.0,1000.0
14.0,1.0,1.0244198023201534e-07,-68.20261192321777,5.223855168878799e-06,157,4000.0,1000.0
15.0,1.0,1.0244198023201534e-07,-67.81812477111816,9.156485248240642e-06,158,4000.0,1000.0
16.0,1.0,1.0244198023201534e-07,-67.22710466384888,1.1378043382137548e-05,159,4000.0,1000.0
17.0,1.0,1.0244198023201534e-07,-67.41964912414551,2.537099499022588e-05,160,4000.0,1000.0
18.0,1.0,1.0244198023201534e-07,-67.80552005767822,7.670637387491297e-06,161,4000.0,1000.0
19.0,1.0,1.0244198023201534e-07,-68.80387163162231,1.0850570788534242e-06,162,4000.0,1000.0
0.0,1.0,3.932689651264809e-06,-61.264405488967896,1.3054302144155372e-05,163,4000.0,1000.0
1.0,1.0,1.8642867871676572e-06,-67.51373624801636,3.973579623561818e-06,164,4000.0,1000.0
2.0,1.0,9.324426173407119e-07,-68.38919162750244,1.5244867199726286e-06,165,4000.0,1000.0
3.0,1.0,4.6192675995371246e-07,-69.0351972579956,6.948931172701123e-07,166,4000.0,1000.0
4.0,1.0,3.580740042252728e-07,-68.70990419387817,1.0890496923821047e-05,167,4000.0,1000.0
5.0,1.0,3.3350801231790683e-07,-67.82853651046753,5.349219009076478e-06,168,4000.0,1000.0
6.0,1.0,3.301932451904577e-07,-67.98218297958374,1.388124655932188e-05,169,4000.0,1000.0
7.0,1.0,2.644953269737016e-07,-66.98639297485352,1.1889655979757663e-05,170,4000.0,1000.0
8.0,1.0,2.639208105392754e-07,-68.36348295211792,1.445636257813021e-06,171,4000.0,1000.0
9.0,1.0,2.639208105392754e-07,-68.83233165740967,1.4206746527634095e-05,172,4000.0,1000.0
10.0,1.0,2.639208105392754e-07,-67.685546875,2.224979289167095e-05,173,4000.0,1000.0
11.0,1.0,2.639208105392754e-07,-66.05517625808716,1.067908488039393e-05,174,4000.0,1000.0
12.0,1.0,2.639208105392754e-07,-66.92878580093384,7.4717268034874e-06,175,4000.0,1000.0
13.0,1.0,2.015330835547502e-07,-68.87036466598511,9.751715879247058e-07,176,4000.0,1000.0
14.0,1.0,1.610225268677823e-07,-68.65012550354004,5.9957551457046065e-06,177,4000.0,1000.0
15.0,1.0,1.4385841495823115e-07,-68.19870662689209,5.224786491453415e-06,178,4000.0,1000.0
16.0,1.0,1.306943033796415e-07,-68.80181837081909,4.362705567473313e-06,179,4000.0,1000.0
17.0,1.0,1.306943033796415e-07,-67.94278526306152,1.0049858246929944e-05,180,4000.0,1000.0
18.0,1.0,1.306943033796415e-07,-67.6045470237732,1.2636333849513903e-05,181,4000.0,1000.0
19.0,1.0,1.306943033796415e-07,-67.17426013946533,4.038426595798228e-06,182,4000.0,1000.0
20.0,1.0,1.306943033796415e-07,-68.05061054229736,4.245956461090827e-06,183,4000.0,1000.0
21.0,1.0,1.2499441481850226e-07,-68.30158948898315,5.778273589385208e-06,184,4000.0,1000.0
22.0,1.0,1.2499441481850226e-07,-68.56424331665039,2.109941306116525e-06,185,4000.0,1000.0
23.0,1.0,1.2499441481850226e-07,-69.08436059951782,3.7376685213530436e-06,186,4000.0,1000.0
24.0,1.0,1.2499441481850226e-07,-67.47553300857544,1.22075234685326e-05,187,4000.0,1000.0
25.0,1.0,1.2499441481850226e-07,-68.3941216468811,1.0530926374485716e-05,188,4000.0,1000.0
26.0,1.0,1.2499441481850226e-07,-66.62656831741333,2.710196167754475e-05,189,4000.0,1000.0
0.0,2.0,1.830122528190259e-05,-57.94647526741028,3.5557739465730265e-05,190,4000.0,1000.0
1.0,2.0,8.17353884485783e-06,-66.79714632034302,8.17353884485783e-06,191,4000.0,1000.0
2.0,2.0,1.8594383845993434e-06,-68.58737182617188,2.240949243059731e-06,192,4000.0,1000.0
3.0,2.0,9.755773362485343e-07,-69.0132908821106,1.1960514711972792e-06,193,4000.0,1000.0
4.0,2.0,7.199052447504073e-07,-68.75267028808594,7.811977411620319e-06,194,4000.0,1000.0
5.0,2.0,6.715567337778339e-07,-68.04443216323853,6.583152753592003e-06,195,4000.0,1000.0
6.0,2.0,4.092983374448522e-07,-68.78475856781006,1.3468028328134096e-06,196,4000.0,1000.0
7.0,2.0,2.7832192017740454e-07,-68.33026170730591,2.1187634047237225e-06,197,4000.0,1000.0
8.0,2.0,2.2835635604678828e-07,-68.17393779754639,4.457322938833386e-05,198,4000.0,1000.0
9.0,2.0,2.048026459533503e-07,-66.81607842445374,5.439071173896082e-06,199,4000.0,1000.0
10.0,2.0,1.4929399583252234e-07,-68.58762073516846,2.2116417312645353e-05,200,4000.0,1000.0
11.0,2.0,1.4834954242815002e-07,-66.57161045074463,6.764144927728921e-06,201,4000.0,1000.0
12.0,2.0,1.4834954242815002e-07,-68.75817060470581,7.301803634618409e-06,202,4000.0,1000.0
13.0,2.0,1.4308488971437328e-07,-68.46719121932983,8.649732876619964e-07,203,4000.0,1000.0
14.0,2.0,1.176776223132947e-07,-69.22174978256226,4.380791835956188e-07,204,4000.0,1000.0
15.0,2.0,1.1301254687623441e-07,-69.05663251876831,9.314707313023973e-06,205,4000.0,1000.0
16.0,2.0,1.1301254687623441e-07,-68.02712345123291,9.066475286090281e-06,206,4000.0,1000.0
17.0,2.0,1.0860893695507912e-07,-67.57718706130981,6.782605851185508e-06,207,4000.0,1000.0
18.0,2.0,1.0860893695507912e-07,-68.40173149108887,2.5228810045518912e-06,208,4000.0,1000.0
19.0,2.0,1.0860893695507912e-07,-69.16337585449219,1.2365641168798902e-06,209,4000.0,1000.0
20.0,2.0,1.0860893695507912e-07,-68.71536779403687,1.9847842850140296e-05,210,4000.0,1000.0
21.0,2.0,1.0860893695507912e-07,-67.45093297958374,1.2309673365962226e-05,211,4000.0,1000.0
22.0,2.0,1.0860893695507912e-07,-68.37953567504883,2.4384994503634516e-06,212,4000.0,1000.0
0.0,2.0,1.736688136588782e-05,-51.19453501701355,3.285603816038929e-05,213,4000.0,1000.0
1.0,2.0,8.913185411074664e-06,-66.24076652526855,1.0207930245087482e-05,214,4000.0,1000.0
2.0,2.0,2.688738277356606e-06,-68.49900197982788,2.7812229745904915e-06,215,4000.0,1000.0
3.0,2.0,1.1834234783236752e-06,-68.6184515953064,2.770291985143558e-06,216,4000.0,1000.0
4.0,2.0,5.445698434414226e-07,-68.96135425567627,7.853074635022494e-07,217,4000.0,1000.0
5.0,2.0,3.170941624830448e-07,-69.15580940246582,2.1389239464042475e-06,218,4000.0,1000.0
6.0,2.0,3.073592438340711e-07,-68.71846675872803,1.889790269160585e-06,219,4000.0,1000.0
7.0,2.0,3.020557528543577e-07,-68.81333827972412,2.0337372461654013e-06,220,4000.0,1000.0
8.0,2.0,2.992677821112011e-07,-68.30024480819702,3.488382617433672e-06,221,4000.0,1000.0
9.0,2.0,2.4189466785173863e-07,-68.91274833679199,1.341441816293809e-06,222,4000.0,1000.0
10.0,2.0,2.3529534587396483e-07,-69.17471361160278,1.6892665826162556e-06,223,4000.0,1000.0
11.0,2.0,2.3353534572834178e-07,-68.00430202484131,1.4015237866260577e-05,224,4000.0,1000.0
12.0,2.0,2.3353534572834178e-07,-67.79872751235962,1.0370882591814734e-05,225,4000.0,1000.0
13.0,2.0,2.330194348587611e-07,-68.13280582427979,2.1288994958013063e-06,226,4000.0,1000.0
14.0,2.0,2.330194348587611e-07,-68.59433841705322,2.8484657832450466e-06,227,4000.0,1000.0
15.0,2.0,2.3178051833383506e-07,-68.65051698684692,9.314842827734537e-06,228,4000.0,1000.0
16.0,2.0,2.3178051833383506e-07,-68.70996904373169,1.3129443914294825e-06,229,4000.0,1000.0
17.0,2.0,1.7467183965891309e-07,-69.04376077651978,2.749950226643705e-06,230,4000.0,1000.0
18.0,2.0,1.7125464069067675e-07,-68.75170516967773,2.7526934900379274e-06,231,4000.0,1000.0
19.0,2.0,1.7125464069067675e-07,-68.6994457244873,7.757402272545733e-06,232,4000.0,1000.0
20.0,2.0,1.7125464069067675e-07,-66.76571655273438,2.1287287381710485e-05,233,4000.0,1000.0
21.0,2.0,1.7125464069067675e-07,-67.77973699569702,4.184617864666507e-06,234,4000.0,1000.0
22.0,2.0,1.7125464069067675e-07,-69.03350973129272,8.493359473504825e-07,235,4000.0,1000.0
23.0,2.0,1.7125464069067675e-07,-69.18775987625122,3.747051323443884e-06,236,4000.0,1000.0
0.0,3.0,3.3821637771325186e-05,-56.007415771484375,3.3821637771325186e-05,237,4000.0,1000.0
1.0,3.0,9.677094567450695e-06,-65.74198842048645,9.805618901737034e-06,238,4000.0,1000.0
2.0,3.0,2.767657178992522e-06,-68.40581321716309,2.767657178992522e-06,239,4000.0,1000.0
3.0,3.0,1.046189026965294e-06,-69.01532363891602,1.0887232519962708e-06,240,4000.0,1000.0
4.0,3.0,2.3838667573272687e-07,-69.20479726791382,2.3838667573272687e-07,241,4000.0,1000.0
5.0,3.0,1.907326776517948e-07,-69.26542663574219,5.913187806072528e-07,242,4000.0,1000.0
6.0,3.0,1.6392451129831898e-07,-68.41052770614624,6.341425887512742e-06,243,4000.0,1000.0
7.0,3.0,1.5170422784649418e-07,-68.18523120880127,3.309633257231326e-06,244,4000.0,1000.0
8.0,3.0,1.497941752859333e-07,-68.78546619415283,1.0579813533695415e-05,245,4000.0,1000.0
9.0,3.0,1.1822695711316555e-07,-68.88741159439087,2.014440951825236e-06,246,4000.0,1000.0
10.0,3.0,1.0238125014438992e-07,-68.68341732025146,1.3036678865319118e-05,247,4000.0,1000.0
11.0,3.0,1.0238125014438992e-07,-67.68401575088501,3.2871225812414195e-06,248,4000.0,1000.0
12.0,3.0,1.0238125014438992e-07,-68.99239492416382,3.981042027589865e-06,249,4000.0,1000.0
13.0,3.0,1.0238125014438992e-07,-67.30887365341187,7.826003638911061e-06,250,4000.0,1000.0
14.0,3.0,1.0238125014438992e-07,-68.62676286697388,6.072271389712114e-06,251,4000.0,1000.0
15.0,3.0,1.0067302724792171e-07,-68.69356107711792,1.438180902368913e-06,252,4000.0,1000.0
16.0,3.0,1.0067302724792171e-07,-69.13668155670166,2.7731252885132562e-06,253,4000.0,1000.0
17.0,3.0,9.029655956283023e-08,-69.12296915054321,2.373938286837074e-06,254,4000.0,1000.0
18.0,3.0,8.671595708165114e-08,-68.44128227233887,5.736405910283793e-06,255,4000.0,1000.0
19.0,3.0,7.984436223296143e-08,-68.3233995437622,1.6616912034805864e-05,256,4000.0,1000.0
20.0,3.0,7.984436223296143e-08,-67.12918329238892,7.429966444760794e-06,257,4000.0,1000.0
21.0,3.0,7.984436223296143e-08,-68.18251037597656,9.686674275144469e-06,258,4000.0,1000.0
22.0,3.0,7.984436223296143e-08,-68.92239952087402,1.0642097549862228e-06,259,4000.0,1000.0
23.0,3.0,7.962220394119868e-08,-69.1914963722229,3.616409685491817e-06,260,4000.0,1000.0
24.0,3.0,7.962220394119868e-08,-68.5879135131836,1.8175254808738828e-05,261,4000.0,1000.0
25.0,3.0,7.896014864172685e-08,-67.88983249664307,1.829144275689032e-05,262,4000.0,1000.0
26.0,3.0,7.17315202791724e-08,-68.1447319984436,4.450963388080709e-06,263,4000.0,1000.0
27.0,3.0,7.17315202791724e-08,-68.50480222702026,1.4368208212545142e-05,264,4000.0,1000.0
28.0,3.0,7.17315202791724e-08,-67.28596067428589,7.2460875344404485e-06,265,4000.0,1000.0
29.0,3.0,6.467629987128021e-08,-68.93654298782349,1.7029242371791042e-06,266,4000.0,1000.0
30.0,3.0,6.467629987128021e-08,-69.25240421295166,7.738152589809033e-07,267,4000.0,1000.0
31.0,3.0,6.384922102142809e-08,-68.37620067596436,1.849618820415344e-05,268,4000.0,1000.0
32.0,3.0,6.384922102142809e-08,-67.58606624603271,5.805665296065854e-06,269,4000.0,1000.0
