epoch,iteration,model_best_val_score,model_loss,model_val_score,step,train_dataset_size,val_dataset_size
37.0,0.0,4.647895366360899e-07,-67.4471664428711,1.788085137377493e-05,38,4000.0,1000.0
38.0,0.0,4.4890467165714654e-07,-65.32970595359802,7.459710104740225e-06,39,4000.0,1000.0
39.0,0.0,4.024232964638941e-07,-67.42370271682739,3.3010692277457565e-06,40,4000.0,1000.0
40.0,0.0,3.7908185390733706e-07,-68.17010354995728,2.0768145986949094e-05,41,4000.0,1000.0
41.0,0.0,2.9719669214500755e-07,-67.10400056838989,4.830265879718354e-06,42,4000.0,1000.0
42.0,0.0,2.536567649258359e-07,-67.94589900970459,3.313064371468499e-05,43,4000.0,1000.0
43.0,0.0,2.536567649258359e-07,-67.65160417556763,2.6290085770597216e-06,44,4000.0,1000.0
44.0,0.0,2.536567649258359e-07,-64.22837996482849,3.34363394358661e-05,45,4000.0,1000.0
45.0,0.0,2.536567649258359e-07,-62.75836706161499,1.533945214760024e-05,46,4000.0,1000.0
46.0,0.0,2.507588021671836e-07,-67.24909162521362,4.45996693088091e-06,47,4000.0,1000.0
47.0,0.0,2.454193861467502e-07,-68.5772213935852,1.5370793562397012e-06,48,4000.0,1000.0
48.0,0.0,2.3710167340595945e-07,-68.14957761764526,1.444274744244467e-06,49,4000.0,1000.0
49.0,0.0,2.1361358903959626e-07,-68.69134902954102,1.2557815125546767e-06,50,4000.0,1000.0
50.0,0.0,1.9535626449851407e-07,-68.24216604232788,5.385486474551726e-06,51,4000.0,1000.0
51.0,0.0,1.5273067788257322e-07,-67.98197793960571,4.73990075988695e-06,52,4000.0,1000.0
52.0,0.0,1.5073183590175177e-07,-68.68232154846191,1.502146915299818e-05,53,4000.0,1000.0
53.0,0.0,1.5073183590175177e-07,-64.12144231796265,1.2835696907131933e-05,54,4000.0,1000.0
54.0,0.0,1.5073183590175177e-07,-66.68503046035767,2.1707575797336176e-05,55,4000.0,1000.0
55.0,0.0,1.393063513432935e-07,-65.26463079452515,1.238977347384207e-05,56,4000.0,1000.0
56.0,0.0,1.393063513432935e-07,-68.47832536697388,2.1902394564676797e-06,57,4000.0,1000.0
57.0,0.0,1.3659752085004584e-07,-67.80026435852051,1.3622946426039562e-05,58,4000.0,1000.0
58.0,0.0,1.3659752085004584e-07,-65.05739712715149,1.2312253602431156e-05,59,4000.0,1000.0
59.0,0.0,1.3153781708297174e-07,-68.2667350769043,2.896280193454004e-06,60,4000.0,1000.0
60.0,0.0,1.3130011211615056e-07,-68.98103284835815,6.288590270742134e-07,61,4000.0,1000.0
61.0,0.0,1.1935007648844476e-07,-68.5399718284607,2.6734503990155645e-05,62,4000.0,1000.0
62.0,0.0,1.1375593089724134e-07,-67.27308750152588,4.364494998299051e-06,63,4000.0,1000.0
63.0,0.0,1.055359035717629e-07,-67.65527248382568,3.841185844066786e-06,64,4000.0,1000.0
64.0,0.0,1.055359035717629e-07,-67.86358118057251,7.858814569772221e-06,65,4000.0,1000.0
65.0,0.0,1.055359035717629e-07,-66.87728452682495,2.4934877728810534e-05,66,4000.0,1000.0
66.0,0.0,1.0110151293929448e-07,-68.02861404418945,3.111874548267224e-06,67,4000.0,1000.0
67.0,0.0,1.0110151293929448e-07,-68.81470441818237,1.161774889624212e-05,68,4000.0,1000.0
68.0,0.0,1.0110151293929448e-07,-67.54832029342651,1.131801946030464e-05,69,4000.0,1000.0
69.0,0.0,1.0110151293929448e-07,-68.17198514938354,1.566721380186209e-06,70,4000.0,1000.0
70.0,0.0,1.0110151293929448e-07,-67.78613233566284,1.2310827514738776e-05,71,4000.0,1000.0
71.0,0.0,1.0110151293929448e-07,-67.6389741897583,3.21567608807527e-06,72,4000.0,1000.0
0.0,0.0,0.13423775136470795,-1.9919413551688194,0.13423775136470795,73,4000.0,1000.0
1.0,0.0,0.023949218913912773,-8.437647014856339,0.023949218913912773,74,4000.0,1000.0
2.0,0.0,0.00519521301612258,-18.697774469852448,0.00519521301612258,75,4000.0,1000.0
3.0,0.0,0.0012787000741809607,-28.014406204223633,0.0014258821029216051,76,4000.0,1000.0
4.0,0.0,0.0007892625872045755,-35.81735646724701,0.0008844449184834957,77,4000.0,1000.0
5.0,0.0,0.00031513808062300086,-42.63661026954651,0.0004918336635455489,78,4000.0,1000.0
6.0,0.0,0.00023951716138981283,-45.22697639465332,0.0003721663961187005,79,4000.0,1000.0
7.0,0.0,0.00020326414960436523,-45.42256450653076,0.00041791918920353055,80,4000.0,1000.0
8.0,0.0,0.00015877600526437163,-44.32468128204346,0.00034628517460078,81,4000.0,1000.0
9.0,0.0,0.0001470266142860055,-45.991557598114014,0.00035177511745132506,82,4000.0,1000.0
10.0,0.0,6.160041084513068e-05,-48.91337847709656,8.75199621077627e-05,83,4000.0,1000.0
11.0,0.0,4.2093532101716846e-05,-49.57848811149597,0.00011449938028817996,84,4000.0,1000.0
12.0,0.0,3.950877726310864e-05,-47.02993845939636,0.00023949725436978042,85,4000.0,1000.0
13.0,0.0,2.7540227165445685e-05,-51.383323192596436,7.37143200240098e-05,86,4000.0,1000.0
14.0,0.0,1.9269686163170263e-05,-50.72198164463043,0.00014601295697502792,87,4000.0,1000.0
15.0,0.0,1.710084870865103e-05,-49.178325176239014,0.00021080470469314605,88,4000.0,1000.0
16.0,0.0,1.503026214777492e-05,-53.633081912994385,6.019910506438464e-05,89,4000.0,1000.0
17.0,0.0,1.2708628673863132e-05,-51.832887172698975,4.64502809336409e-05,90,4000.0,1000.0
18.0,0.0,8.35801984067075e-06,-58.25471353530884,1.553945548948832e-05,91,4000.0,1000.0
19.0,0.0,4.72647570859408e-06,-55.981722354888916,2.4110411686706357e-05,92,4000.0,1000.0
20.0,0.0,3.460066182014998e-06,-54.03826355934143,7.702722359681502e-05,93,4000.0,1000.0
21.0,0.0,3.460066182014998e-06,-57.029289960861206,7.409956742776558e-05,94,4000.0,1000.0
22.0,0.0,3.2034236028266605e-06,-58.24404287338257,2.135595968866255e-05,95,4000.0,1000.0
23.0,0.0,2.5842748527793447e-06,-62.996511936187744,3.0895382224116474e-05,96,4000.0,1000.0
24.0,0.0,2.194686658185674e-06,-60.8644757270813,0.00011369052663212642,97,4000.0,1000.0
25.0,0.0,1.93183109331585e-06,-60.57032012939453,5.5879998399177566e-05,98,4000.0,1000.0
26.0,0.0,1.605442434993165e-06,-64.13963508605957,1.0404700333310757e-05,99,4000.0,1000.0
27.0,0.0,1.3562242884290754e-06,-62.38989543914795,1.2321240319579374e-05,100,4000.0,1000.0
28.0,0.0,1.11349766029889e-06,-57.5179283618927,0.00014923859271220863,101,4000.0,1000.0
29.0,0.0,9.569024541633553e-07,-62.26632022857666,1.91408416867489e-05,102,4000.0,1000.0
30.0,0.0,9.171264423457615e-07,-62.28469157218933,1.4708978596900124e-05,103,4000.0,1000.0
31.0,0.0,8.366672545889742e-07,-65.93979454040527,2.2429312593885697e-06,104,4000.0,1000.0
32.0,0.0,7.473017262782378e-07,-62.931612491607666,6.707639840897173e-05,105,4000.0,1000.0
33.0,0.0,6.227585345186526e-07,-65.48730778694153,3.343776370456908e-06,106,4000.0,1000.0
34.0,0.0,5.918975034546747e-07,-67.61019086837769,1.9595047433540458e-06,107,4000.0,1000.0
35.0,0.0,5.734591468353756e-07,-66.18411827087402,9.252329618902877e-06,108,4000.0,1000.0
36.0,0.0,4.646066713576147e-07,-66.23270654678345,5.362941919884179e-06,109,4000.0,1000.0
37.0,0.0,4.4389884124029777e-07,-67.59485244750977,2.6353651264798827e-05,110,4000.0,1000.0
38.0,0.0,4.260050729953946e-07,-65.63950872421265,1.3331780792213976e-05,111,4000.0,1000.0
39.0,0.0,3.8534923874067317e-07,-66.75640869140625,6.476660200860351e-05,112,4000.0,1000.0
40.0,0.0,3.813771911609365e-07,-65.58357882499695,8.536544555681758e-06,113,4000.0,1000.0
41.0,0.0,3.813771911609365e-07,-67.32106161117554,4.866300514549948e-06,114,4000.0,1000.0
42.0,0.0,3.669639454528806e-07,-64.27110719680786,2.1816113076056354e-05,115,4000.0,1000.0
43.0,0.0,3.518212849940028e-07,-66.76133823394775,1.1403573807911016e-05,116,4000.0,1000.0
44.0,0.0,3.4135558735215454e-07,-67.32735633850098,3.073076004511677e-05,117,4000.0,1000.0
45.0,0.0,3.2664414106875483e-07,-66.97802305221558,4.197519228910096e-05,118,4000.0,1000.0
46.0,0.0,3.1513263820670545e-07,-66.66799354553223,1.2833277651225217e-05,119,4000.0,1000.0
47.0,0.0,2.9081576258249697e-07,-67.15229225158691,5.770934876636602e-06,120,4000.0,1000.0
48.0,0.0,2.6805312813849014e-07,-68.5516357421875,9.249213690054603e-06,121,4000.0,1000.0
49.0,0.0,2.423404339424451e-07,-67.26616477966309,7.863533028285019e-06,122,4000.0,1000.0
50.0,0.0,2.0225549235419749e-07,-66.43992233276367,2.3833204977563582e-05,123,4000.0,1000.0
51.0,0.0,2.0225549235419749e-07,-67.55592775344849,1.6624719137325883e-05,124,4000.0,1000.0
52.0,0.0,2.0225549235419749e-07,-65.33029413223267,9.077312824956607e-06,125,4000.0,1000.0
53.0,0.0,2.0225549235419749e-07,-68.50462818145752,1.7952673943000264e-06,126,4000.0,1000.0
54.0,0.0,1.8690668923682097e-07,-68.33051872253418,2.008427145483438e-05,127,4000.0,1000.0
55.0,0.0,1.8690668923682097e-07,-66.71294641494751,2.2957061446504667e-05,128,4000.0,1000.0
56.0,0.0,1.734363337391187e-07,-67.2231035232544,1.4125241250440013e-05,129,4000.0,1000.0
57.0,0.0,1.722327738207241e-07,-68.33121061325073,1.4436612900681212e-06,130,4000.0,1000.0
58.0,0.0,1.6882047759736452e-07,-69.01786041259766,1.1594006537052337e-06,131,4000.0,1000.0
59.0,0.0,1.6419463122474554e-07,-67.08226585388184,6.9628754317818675e-06,132,4000.0,1000.0
60.0,0.0,1.6419463122474554e-07,-66.75574350357056,1.0405849934613798e-05,133,4000.0,1000.0
61.0,0.0,1.6419463122474554e-07,-67.4915599822998,1.2057487765559927e-05,134,4000.0,1000.0
62.0,0.0,1.6419463122474554e-07,-67.05459880828857,7.615549748152262e-06,135,4000.0,1000.0
63.0,0.0,1.6419463122474554e-07,-68.42134857177734,8.923459972720593e-06,136,4000.0,1000.0
64.0,0.0,1.596494882960542e-07,-67.68130826950073,3.546047310010181e-06,137,4000.0,1000.0
65.0,0.0,1.596494882960542e-07,-68.2283992767334,3.6118335628998466e-06,138,4000.0,1000.0
66.0,0.0,1.596494882960542e-07,-66.42489647865295,2.213608422607649e-05,139,4000.0,1000.0
67.0,0.0,1.596494882960542e-07,-67.49707698822021,2.3729227905278094e-05,140,4000.0,1000.0
68.0,0.0,1.596494882960542e-07,-66.76294755935669,1.386159874527948e-05,141,4000.0,1000.0
69.0,0.0,1.596494882960542e-07,-68.41722536087036,7.688417099416256e-06,142,4000.0,1000.0
