actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,step
-0.007811839319765567,-27.584045003890992,-0.04999999999999823,-0.016129940569400786,0.1639051283811916,0.9994429064691067,0.4799552487549372,20000
0.0717162279188633,-28.802916122436525,-0.04999999999999823,-0.0036720239999704063,0.16759721848920325,0.9985451351106167,1.3383932351218537,21000
0.0809838637728244,-30.018957836151124,-0.04999999999999823,-0.005811577817425132,0.17228431766287813,0.9985346663296223,1.3872478161435575,22000
0.029706308545544742,-31.24624185848236,-0.04999999999999823,-0.017378331914776935,0.1822463772838311,0.9985320653617382,1.364707896012813,23000
-0.02520806886581704,-32.48954164981842,-0.04999999999999823,-0.02291985501261661,0.19520588674496736,0.9985339511930943,1.4758472753092646,24000
-0.1496456674602814,-33.639006412506106,-0.04999999999999823,-0.025893275464011822,0.20900846444922883,0.9996545079350472,0.12552619026508183,25000
-0.15056067410716786,-34.85559565353394,-0.04999999999999823,-0.013464395155315287,0.22034220317194794,0.9996601803898811,0.08964214866096154,26000
-0.130342896041926,-36.03186511802674,-0.04999999999999823,-0.002964008730778005,0.22447033439345424,0.9996612411737442,0.11396788306441158,27000
-0.10941336633218453,-37.17647653007507,-0.04999999999999823,0.002253720468404936,0.22040153577188518,0.9996570994257927,0.10390433554258198,28000
-0.12990712097194046,-38.21404230308533,-0.04999999999999823,0.0007360772372921929,0.21332934162863326,0.9993990652561188,0.14861028159363196,29000
-0.12072011525696144,-39.30351219367981,-0.04999999999999823,-0.0005615580701851286,0.2073768661686616,0.9994039253890514,0.12725831637717783,30000
-0.10987332082097419,-40.37127709960937,-0.04999999999999823,-0.0019365890630870127,0.20302222697242958,0.9994263847470284,0.12247794115263969,31000
-0.09871143293869682,-41.41164192008972,-0.04999999999999823,-0.002541424835275393,0.20056022072803167,0.9994032812416553,0.13879394281702115,32000
-0.0884062178877648,-42.342269746780396,-0.04999999999999823,-0.002653422053612303,0.19893306108494557,0.9998741225302219,0.05137284770794213,33000
-0.07137555376114324,-43.35567219924927,-0.04999999999999823,-0.0011562483555171638,0.19768203237829932,0.9998820458948612,0.04997398173622787,34000
-0.059229635855648666,-44.34249913597107,-0.04999999999999823,0.0002056374999228865,0.19628090245169694,0.9998841307163239,0.05113257590588182,35000
-0.05240039888489991,-45.30643395805359,-0.04999999999999823,0.0007050174244504888,0.19472443350194477,0.9998807307183742,0.05085799790453166,36000
-0.05715174072049558,-46.107887609481814,-0.04999999999999823,-0.0008738878578878939,0.19451081972831227,1.0002008027136327,0.16894881629850717,37000
-0.05278019929118454,-47.03706289482117,-0.04999999999999823,-0.00039494565851055084,0.19474104713507565,1.0001882102787494,0.2346967868115753,38000
-0.05496133249136619,-47.94783056640625,-0.04999999999999823,-0.0010604889543319586,0.19560139500430704,1.0002008455991744,0.16739197164587677,39000
-0.0582381255091168,-48.86445777320862,-0.04999999999999823,-0.0019841319711413233,0.19779298550237395,1.0002116405069827,0.15439038978144526,40000
-0.08829153443616815,-49.65689198684692,-0.04999999999999823,-0.008418271784845274,0.2046407539820729,0.9999060128033161,0.35677501138299705,41000
-0.08603875559032895,-50.56776827430725,-0.04999999999999823,-0.008852871156123002,0.21556028861312532,0.9998957780301571,0.32607406219281254,42000
-0.09252913666469977,-51.49212651252746,-0.04999999999999823,-0.011553322909690905,0.2267940196685846,0.9999136256575585,0.3531429864410311,43000
-0.09988442803593353,-52.433914709091184,-0.04999999999999823,-0.014578917240432929,0.24026400760866462,0.9999148942232132,0.30684567770175636,44000
-0.12377150510065257,-53.27278523063659,-0.04999999999999823,-0.022015964326739777,0.2578332400514734,1.001020273476839,0.27045622672513125,45000
-0.12875930719217285,-54.27453655815125,-0.04999999999999823,-0.026777614910446574,0.27960120640399155,1.0010312803685666,0.29068562282249333,46000
-0.13606523888604716,-55.3242245349884,-0.04999999999999823,-0.03304357701377012,0.3032751161874554,1.0010368447601796,0.24764169822260737,47000
-0.14267209486011415,-56.43240738868713,-0.04999999999999823,-0.03943010579465772,0.3293448647772986,1.0010303114056587,0.25493551133200526,48000
-0.16339445863245056,-57.43424778175354,-0.04999999999999823,-0.050600588641129436,0.3600589054412883,0.9988455733954906,0.3861266101412475,49000
-0.16491693035233765,-58.67189444732666,-0.04999999999999823,-0.05899523829552345,0.394762273914549,0.9988313086330891,0.42084909292683004,50000
-0.17022968569025398,-59.978212755203245,-0.04999999999999823,-0.06994500907632756,0.432331927221351,0.998845029503107,0.4059854230880737,51000
-0.1708015294992365,-61.3730099105835,-0.04999999999999823,-0.07938304373604478,0.47281003568098745,0.9988494916260242,0.48575646682828666,52000
-0.18854926934442484,-62.558220165252685,-0.04999999999999823,-0.09771375903656007,0.5186979711662238,1.0000251310169697,0.4983006756454706,53000
-0.18504671554872767,-64.13951675415039,-0.04999999999999823,-0.10931669035740196,0.5695500287393339,1.0000218637883662,0.5545825919993221,54000
-0.18677677702531217,-65.7913281364441,-0.04999999999999823,-0.12369153304200153,0.6248315277197749,1.00001101821661,0.6916700208187103,55000
-0.18498547678277827,-67.5967147769928,-0.04999999999999823,-0.13823052619071677,0.6844953535691702,1.0000254882872104,0.7913463942706584,56000
-0.20919630583748222,-69.18578921890258,-0.04999999999999823,-0.1673814787248848,0.7536576808327492,1.000091653674841,0.7733076740168034,57000
-0.21304798147454856,-71.29687563323975,-0.04999999999999823,-0.19176415293628815,0.8342721187362188,1.000109786182642,0.8335129985362292,58000
-0.21361024816054852,-73.59216123199462,-0.04999999999999823,-0.21513059270347004,0.9219988949642912,1.000084522485733,0.8123250101581216,59000
-0.21149071605922654,-76.08479712104797,-0.04999999999999823,-0.2381275299807312,1.0178783749680362,1.0000976522564888,1.2067213069051503,60000
-0.22286763983033597,-78.24603775978089,-0.04999999999999823,-0.2694875669059111,1.12555275911909,0.9981098456680775,1.176259588882327,61000
-0.2190126755158417,-81.17067889595032,-0.04999999999999823,-0.296964309756062,1.245287479870899,0.998098896920681,1.1918600564599038,62000
-0.2135093927734997,-84.37854068946838,-0.04999999999999823,-0.3287927336783614,1.3752850196812418,0.9980962255895138,1.6841189043968916,63000
-0.2072688645350281,-87.9068240852356,-0.04999999999999823,-0.3609887308619218,1.5175678798178849,0.9981176285743714,1.8729793086871505,64000
-0.2171666579018347,-90.85712507629394,-0.04999999999999823,-0.4039851923040114,1.6762278251504774,1.0005111161470412,1.927784707315266,65000
-0.20554570621694437,-94.9682286453247,-0.04999999999999823,-0.43283906591148114,1.8508628621215717,1.0005278289616109,2.229927797950804,66000
-0.19649215762037783,-99.47719157791138,-0.04999999999999823,-0.4623587572830729,2.037649471682476,1.0005104044675828,2.6361952629387377,67000
-0.18833984364266507,-104.30043830490112,-0.04999999999999823,-0.4920623989433516,2.241330801705841,1.000544936478138,3.121857204519212,68000
-0.19848013934772463,-108.12595038223266,-0.04999999999999823,-0.5548487022363116,2.4706662725573914,1.000129911005497,6.8315050567612055,69000
-0.19209221933805384,-113.7003860244751,-0.04999999999999823,-0.6015170061758254,2.727457637708838,1.0001632255017758,7.049677602723241,70000
-0.18170029710722155,-119.7120608844757,-0.04999999999999823,-0.6544172521869186,3.005546424283868,1.0001504541933537,8.756984734877944,71000
-0.17991764577664435,-126.15892325401306,-0.04999999999999823,-0.7031201746591832,3.3082234063009577,1.0001473008394242,11.029845786631107,72000
-0.17605765367648565,-132.1749895839691,-0.04999999999999823,-0.7234594900410156,3.6379591785572876,0.9992564145922661,11.293675009056926,73000
-0.16871454942342826,-140.34782062339784,-0.04999999999999823,-0.7816749644943047,4.0005534634974325,0.9992398938834667,12.732909863203764,74000
-0.16123691499093548,-149.2435557384491,-0.04999999999999823,-0.8320148724272148,4.398469076107022,0.9992503591775894,13.245439354136586,75000
-0.15779213498090394,-158.96487539291383,-0.04999999999999823,-0.884921666561393,4.833792204478606,0.9992399384379387,17.432547086149455,76000
-0.15981776822335086,-167.47066285133363,-0.04999999999999823,-0.9609225799043197,5.318179508485454,1.0004071204960345,16.284623122796415,77000
-0.15111678122309968,-178.34410284423828,-0.04999999999999823,-0.9967173602250404,5.848445265089821,1.0004200517237187,17.860594134300946,78000
-0.14675816260417923,-190.47015188026427,-0.04999999999999823,-1.0507529026763514,6.423528308228799,1.0003826186656952,21.04146612972021,79000
-0.14159395482880063,-203.652343208313,-0.04999999999999823,-1.1011231997630093,7.05417502873732,1.000401108801365,24.85691249386966,80000
-0.15238118191994726,-213.84593774414063,-0.04999999999999823,-1.1759253014278366,7.753187082151569,1.0009005682766436,28.678167068243027,81000
-0.14181225954252294,-228.88792754745484,-0.04999999999999823,-1.2165352744862903,8.516844384900615,1.0009122281372547,33.776724374219775,82000
-0.13558129934035243,-245.10878490829467,-0.04999999999999823,-1.2671968348294032,9.343062012847273,1.0009196917712688,40.442467719584705,83000
-0.12976652619394008,-262.84771841812136,-0.04999999999999823,-1.3154341618439649,10.233825010644745,1.0009041606783866,47.65743323540688,84000
-0.12734166168677621,-278.1288200531006,-0.04999999999999823,-1.306610919972416,11.187132200441503,1.0007281762063502,75.45956745839119,85000
-0.12197594634979032,-298.3644192199707,-0.04999999999999823,-1.4132383817108347,12.228753284374525,1.0007172724604607,86.22149952599406,86000
-0.1181415322185494,-320.8918200035095,-0.04999999999999823,-1.4717047594178003,13.37411192879471,1.000734098047018,98.81079446595908,87000
-0.11535347808455117,-344.7203587532043,-0.04999999999999823,-1.5822065004650503,14.629458148084153,1.0007212011814117,122.23271407708526,88000
-0.12367622086568736,-364.60287509155273,-0.04999999999999823,-1.7379062351875474,16.009827573556684,1.0004976710379123,140.20874490696193,89000
-0.1155558181363158,-392.83036108398437,-0.04999999999999823,-1.821468344232766,17.5010681915477,1.0004821928143501,166.77766348019242,90000
-0.11304687051521614,-424.1361888656616,-0.04999999999999823,-1.9757200348225887,19.13068526334495,1.000490853846073,222.1715661303997,91000
-0.1102800057514105,-457.97254161071777,-0.04999999999999823,-2.0977739194754976,20.902228867436378,1.0005052938163281,241.52799810117483,92000
-0.11833657357562333,-485.16922265625,-0.04999999999999823,-2.330724305139389,22.850736390267933,1.000101199090481,229.60705731245875,93000
-0.11271167718479409,-524.505754951477,-0.04999999999999823,-2.442575492568314,24.965463502718922,1.0000956041514875,282.5428148300648,94000
-0.10930066632386297,-566.1915654716491,-0.04999999999999823,-2.6232211405145938,27.26257049745594,1.0001055826842784,331.83137941771747,95000
-0.10539700825815089,-612.7951969070434,-0.04999999999999823,-2.7659137273170056,29.724402547881468,1.0000989620685576,387.25650717332957,96000
